// Column1 option add images
// Ex: |1|1|Kris|1|2|NO|NO| 	==> option IMG => [0100100]
// Ex: 20|2|2|Kris|1|2|NO|NO| 	==> option IMG => [0100220]
// Ex: 0002200|0|22|Kris|1|2|NO|NO| 	==> option IMG => [0002200]
// Column1|TP|ID|NAME|X|Y|SetItem1|SetItem2
0000000|0|0|Kris|1|2|NO|NO|
1108500|11|85|Trunks Boots|2|2|NO|NO
1108600|11|86|Majin Boo Boots|2|2|NO|NO
1108700|11|87|Goku SSJ4 Boots|2|2|NO|NO
1108800|11|88|Goku SSJ2 Boots|2|2|NO|NO
1108900|11|89|Vegeta JR Boots|2|2|NO|NO
1109000|11|90|Ginyu Boots|2|2|NO|NO
1109100|11|91|Conqueror Boots|2|2|NO|NO
1109200|11|92|Sacred v1 Boots|2|2|NO|NO
1109300|11|93|Venture Boots|2|2|Gosen|NO
1109400|11|94|No Item Display|2|2|NO|NO
1109500|11|95|Piercing V1 Boots|2|2|NO|NO
1109600|11|96|No Item Display|2|2|NO|NO
1109700|11|97|No Item Display|2|2|NO|NO
1109800|11|98|Zilant Boots|2|2|NO|NO
1109900|11|99|Morph Boots|2|2|NO|NO
1110000|11|100|Ninja Gaiden Boots|2|2|NO|NO
1110100|11|101|King of Dragon Boots|2|2|NO|NO
1110200|11|102|No Item Display|2|2|NO|NO
1110300|11|103|Platinum Boots|2|2|NO|NO
1110400|11|104|No Item Display|2|2|NO|NO
1110500|11|105|Chaos Boots|2|2|NO|NO
1110600|11|106|Hannibal Boots|2|2|NO|NO
1110700|11|107|King Skull Boots|2|2|Taroseu's|NO
1110800|11|108|Balgass Boots|2|2|NO|NO
1110900|11|109|Monarch Boots|2|2|Areli|NO
1111000|11|110|Tutankamon Boots|2|2|NO|NO
1111100|11|111|Pallas Boots|2|2|NO|NO
1111200|11|112|Sacred v2 Boots|2|2|NO|NO
1111300|11|113|No Item Display|2|2|NO|NO
1111400|11|114|Valkyrias Boots|2|2|NO|NO
1111500|11|115|Black Fenrir Boots|2|2|Ruben|NO
1111600|11|116|Thunder Heavy Boots|2|2|NO|NO
1111700|11|117|Alien Boots|2|2|NO|NO
1111800|11|118|Midgard Boots|2|2|NO|NO
1111900|11|119|Thunder Skull Boots|2|2|NO|NO
1112000|11|120|High Shamal Boots|2|2|Esto|NO
1112100|11|121|Quarter Master Boots|2|2|Sihem|NO
1112200|11|122|Kentauros Boots|2|2|NO|NO
1112300|11|123|DarkBone Boots|2|2|NO|NO
1112400|11|124|Thanatos Boots|2|2|Het|NO
1112500|11|125|Insect Queen Boots|2|2|NO|NO
1112600|11|126|Regal Dragon Knight Boots|2|2|Ultimate|NO
1112700|11|127|Antaras Boots|2|2|NO|NO
1112800|11|128|Cyrious Boots|2|2|NO|NO
1112900|11|129|Piercing v2 Boots|2|2|NO|NO
1113000|11|130|Doom Boots|2|2|NO|NO
1113100|11|131|Centaurus Boots|2|2|Hebro|NO
1113200|11|132|Tectonic Boots|2|2|NO|NO
1113300|11|133|Arcane Boots|2|2|NO|NO
1113400|11|134|Shadow Boots|2|2|Moros's|NO
1113500|11|135|Charmant Boots|2|2|NO|NO
1113600|11|136|Astral Boots|2|2|Pio|NO
1113700|11|137|Impulse Boots|2|2|Eufrat|NO
1113800|11|138|Eternity Boots|2|2|NO|NO
1113900|11|139|Quirinus Boots|2|2|NO|NO
1114000|11|140|Agamemnon Boots|2|2|Army's|NO
1114100|11|141|Drakon Boots|2|2|NO|NO
1114200|11|142|Rhapsody Boots|2|2|NO|NO
1114300|11|143|Vegeta SSJ4 Boots|2|2|NO|NO
1114400|11|144|Cell Boots|2|2|NO|NO
1114500|11|145|Bloody Soldier Boots|2|2|NO|NO
1114600|11|146|Century Boots|2|2|Karm|NO
1114700|11|147|Falch Boots|2|2|Ohad|NO
1114800|11|148|Dark Dimention Boots|2|2|NO|NO
1114900|11|149|BloodThirsty Boots|2|2|NO|NO
1115000|11|150|Regal Titan Boots|2|2|NO|NO
1115100|11|151|Hell Red Boots|2|2|NO|NO
1115200|11|152|Death Boots|2|2|NO|NO
1115300|11|153|Aiakos Boots|2|2|NO|NO
1115400|11|154|Storm Hard v2 Boots|2|2|NO|NO
1115500|11|155|Andromeda Boots|2|2|NO|NO
1115600|11|156|Shina Boots|2|2|NO|NO
1115700|11|157|Death Cancer Boots|2|2|NO|NO
1115800|11|158|Hyoga Boots|2|2|NO|NO
1115900|11|159|Aldebaran Boots|2|2|NO|NO
1116000|11|160|Sagittarius Boots|2|2|NO|NO
//---------------------------------
1200000|12|0|Wings of Elf|4|3|NO|NO
1200100|12|1|Wings of Angel|4|3|NO|NO
1200200|12|2|Wings of Satan|4|3|NO|NO
1200300|12|3|Wings of Spirits|5|3|NO|NO
1200400|12|4|Wings of Soul|5|3|NO|NO
1200500|12|5|Wings of Dragon|3|3|NO|NO
1200600|12|6|Wings of Darkness|4|3|NO|NO
1200700|12|7|Orb of Twisting Slash|1|1|NO|NO
1200800|12|8|Orb of Healing|1|1|NO|NO
1200900|12|9|Orb of Advanced Defense|1|1|NO|NO
1201000|12|10|Orb of Advanced Damage|1|1|NO|NO
1201100|12|11|Summoning Goblin|1|1|NO|NO
1201200|12|12|Orb of Hell Blast|1|1|NO|NO
1201300|12|13|Orb of Impaling|1|1|NO|NO
1201400|12|14|Orb of Inner Strength|1|1|NO|NO
1201500|12|15|Jewel of Chaos|1|1|NO|NO
1201600|12|16|Orb of Fire Slash|1|1|NO|NO
1201700|12|17|Orb of Penetration|1|1|NO|NO
1201800|12|18|Orb of Freezing Arrow|1|1|NO|NO
1201900|12|19|Orb of Death Stab|1|1|NO|NO
1202100|12|21|Scroll Of Fire Burst|1|2|NO|NO
1202200|12|22|Scroll Of Summon|1|2|NO|NO
1202300|12|23|Scroll Of Critical DMG|1|2|NO|NO
1202400|12|24|Scroll Of Eletric Spark|1|2|NO|NO
1202500|12|25|Scroll Of Scrifice|1|2|NO|NO
1202600|12|26|Jewel of Secret|1|1|NO|NO
1203000|12|30|Bles Mix +XX|1|1|NO|NO
1203102|12|31|Soul Mix +XX|1|1|NO|NO
1203200|12|32|Red GiftBox|1|1|NO|NO
1203300|12|33|Green GiftBox|1|1|NO|NO
1203400|12|34|Blue GiftBox|1|1|NO|NO
1203500|12|35|Scroll Of Triple Burst|1|1|NO|NO
1203600|12|36|Wings of Storm|4|3|NO|NO
1203700|12|37|Wings of Eternal|4|3|NO|NO
1203800|12|38|Wings of Illusion|4|3|NO|NO
1203900|12|39|Wings of Ruin|4|3|NO|NO
1204000|12|40|Cape of Emperor|2|3|NO|NO
1204100|12|41|Wings of Curse|4|3|NO|NO
1204200|12|42|Wings of Despair|4|3|NO|NO
1204300|12|43|Wings of Dimension|4|3|NO|NO
1204400|12|44|Orb of Exploit|1|1|NO|NO
1204500|12|45|Orb of Five Shots|1|1|NO|NO
1204600|12|46|Orb of Recovery|1|1|NO|NO
1204700|12|47|Orb of Flame Strike|1|1|NO|NO
1204800|12|48|Scroll Of Birds|1|2|NO|NO
1204900|12|49|Cloak of Warrior|2|3|NO|NO
1205000|12|50|Lord of the Cape|2|3|NO|NO
1206000|12|60|Seed (FIRE)|1|1|NO|NO
1206100|12|61|Seed (WATER)|1|1|NO|NO
1206200|12|62|Seed (ICE)|1|1|NO|NO
1206300|12|63|Seed (WIND)|1|1|NO|NO
1206400|12|64|Seed (LIGTHING)|1|1|NO|NO
1206500|12|65|Seed (GROUND)|1|1|NO|NO
1207000|12|70|Spear 1 (EMPTY)|1|1|NO|NO
1207100|12|71|Spear 2 (EMPTY)|1|1|NO|NO
1207200|12|72|Spear 3 (EMPTY)|1|1|NO|NO
1207300|12|73|Spear 4 (EMPTY)|1|1|NO|NO
1207400|12|74|Spear 5 (EMPTY)|1|1|NO|NO
1210000|12|100|Seed Spear 1 (FIRE)|1|1|NO|NO
1210100|12|101|Seed Spear 1 (WATER)|1|1|NO|NO
1210200|12|102|Seed Spear 1 (ICE)|1|1|NO|NO
1210300|12|103|Seed Spear 1 (WIND)|1|1|NO|NO
1210400|12|104|Seed Spear 1 (LIGTHING)|1|1|NO|NO
1210500|12|105|Seed Spear 1 (GROUND)|1|1|NO|NO
1210600|12|106|Seed Spear 2 (FIRE)|1|1|NO|NO
1210700|12|107|Seed Spear 2 (WATER)|1|1|NO|NO
1210800|12|108|Seed Spear 2 (ICE)|1|1|NO|NO
1210900|12|109|Seed Spear 2 (WIND)|1|1|NO|NO
1211000|12|110|Seed Spear 2 (LIGTHING)|1|1|NO|NO
1211100|12|111|Seed Spear 2 (GROUND)|1|1|NO|NO
1211200|12|112|Seed Spear 3 (FIRE)|1|1|NO|NO
1211300|12|113|Seed Spear 3 (WATER)|1|1|NO|NO
1211400|12|114|Seed Spear 3 (ICE)|1|1|NO|NO
1211500|12|115|Seed Spear 3 (WIND)|1|1|NO|NO
1211600|12|116|Seed Spear 3 (LIGTHING)|1|1|NO|NO
1211700|12|117|Seed Spear 3 (GROUND)|1|1|NO|NO
1211800|12|118|Seed Spear 4 (FIRE)|1|1|NO|NO
1211900|12|119|Seed Spear 4 (WATER)|1|1|NO|NO
1212000|12|120|Seed Spear 4 (ICE)|1|1|NO|NO
1212100|12|121|Seed Spear 4 (WIND)|1|1|NO|NO
1212200|12|122|Seed Spear 4 (LIGTHING)|1|1|NO|NO
1212300|12|123|Seed Spear 4 (GROUND)|1|1|NO|NO
1212400|12|124|Seed Spear 5 (FIRE)|1|1|NO|NO
1212500|12|125|Seed Spear 5 (WATER)|1|1|NO|NO
1212600|12|126|Seed Spear 5 (ICE)|1|1|NO|NO
1212700|12|127|Seed Spear 5 (WIND)|1|1|NO|NO
1212900|12|129|Seed Spear 5 (GROUND)|1|1|NO|NO
1213000|12|130|Small Cape of Lord|2|2|NO|NO
1213100|12|131|Small Wings of Curse|3|2|NO|NO
1213200|12|132|Small Wings of Elf|3|2|NO|NO
1213300|12|133|Small Wings of Heaven|3|2|NO|NO
1213400|12|134|Small Wings of Satan|3|2|NO|NO
1213500|12|135|Small Cloak of Warrior|2|2|NO|NO
|12|136|Jewel of Life Bundle|1|1|NO|NO
|12|137|Jewel of Creation Bundle|1|1|NO|NO
|12|138|Jewel of Guardian Bundle|1|1|NO|NO
|12|139|Gemstone Bundle|1|1|NO|NO
|12|140|Jewel of Harmony Bundle|1|1|NO|NO
|12|141|Jewel of Chaos Bundle|1|1|NO|NO
|12|142|Lower Refining Stone Bundle|1|1|NO|NO
|12|143|Higher Refining Stone Bundle|1|1|NO|NO
|12|200|Demonic Wings|4|2|NO|NO
|12|201|Heaven Wings|5|2|NO|NO
|12|202|Red Spirit Wings|5|4|NO|NO
|12|203|Thunder Wings|4|2|NO|NO
|12|204|Raven Wings|5|2|NO|NO
|12|205|Eternal Wings|4|4|NO|NO
|12|206|Heptameron Wings|4|3|NO|NO
|12|207|Bloody Wings|5|4|NO|NO
|12|208|Triple Wings|4|3|NO|NO
|12|209|Mephisto Wings|4|3|NO|NO
|12|210|Dragon Skin Wings|5|3|NO|NO
|12|211|Asgard Wings|5|3|NO|NO
|12|212|Gothic Wings|3|3|NO|NO
|12|213|Cave Dweller Wings|5|3|NO|NO
|12|214|Fallen Shaman Wings|4|3|NO|NO
|12|215|Minion Wings|4|3|NO|NO
|12|216|Kundun Mantle|5|3|NO|NO
|12|217|Puidedrac Wings|5|3|NO|NO
|12|218|Aszmhodeus Wings|5|3|NO|NO
|12|219|xWings of Chaos|4|2|NO|NO
|12|220|xWings of Life|4|3|NO|NO
|12|221|xWings of Power|4|2|NO|NO
|12|222|xWings of Isis|4|2|NO|NO
|12|223|xCloak of Death|3|2|NO|NO
|12|224|xEagle Wings|5|3|NO|NO
|12|225|xGrand Duke Wings|5|3|NO|NO
|12|226|xDarth Wings|4|3|NO|NO
|12|227|xBlader Wings|2|2|NO|NO
|12|228|xWings of A'rashi|5|2|NO|NO
|12|229|xWings of Phoenix|5|3|NO|NO
|12|230|Enchanted Wings of Wonder|4|3|NO|NO
|12|231|Magical Wings|2|2|NO|NO
|12|232|Supreme Wings|5|3|NO|NO
|12|233|Wing of Angel and Devil|3|3|NO|NO
|12|234|Conqueror Wings|3|3|NO|NO
//---------------------------------
1300000|13|0|Angel|1|1|NO|NO
1300100|13|1|Satan|1|1|NO|NO
1300200|13|2|Unilla|1|1|NO|NO
1300300|13|3|Dinorant|1|1|NO|NO
1300400|13|4|Dark Horse|1|1|NO|NO
1300500|13|5|Dark Raven|1|1|NO|NO
1300700|13|7|Archer|1|1|NO|NO
1300800|13|8|Ring of Ice|1|1|Warrior|Silrion
1300900|13|9|Ring of Poison|1|1|Kantata|Agnis
1301000|13|10|Ring of Transform in Dragonin|1|1|NO|NO
1301100|13|11|Guardian|1|1|NO|NO
1301200|13|12|Pendant of Lightining|1|1|Eplete|NO
1301300|13|13|Pendant of Fire|1|1|Garuda|NO
1301400|13|14|Lochs Feather|1|2|NO|NO
1301401|13|14|Crest of Monarch|1|2|NO|NO
1301500|13|15|Strengh Fruit|1|1|NO|NO
1301501|13|15|Agility Fruit|1|1|NO|NO
1301502|13|15|Energy Fruit|1|1|NO|NO
1301503|13|15|Stamina Fruit|1|1|NO|NO
1301504|13|15|Command Fruit|1|1|NO|NO
1301608|13|16|Blood Scroll +X|1|2|NO|NO
1301708|13|17|Blood Bone +X|1|2|NO|NO
1301808|13|18|Invitacion BC +X|2|2|NO|NO
1301900|13|19|Divine Staf of Archangel|1|2|NO|NO
1301901|13|19|Divine Sword of Archangel|1|2|NO|NO
1301902|13|19|Divine CrossBow of Archangel|1|2|NO|NO
1302000|13|20|Ring of Wizardry|1|1|NO|NO
1302001|13|20|Ring of Warrior lvl 40|1|1|NO|NO
1302002|13|20|Ring of Warrior lvl 80|1|1|NO|NO
1302100|13|21|Ring of Fire|1|1|Anubis|Muren
1302200|13|22|Ring of Earth|1|1|Ceto|Vicious
1302300|13|23|Ring of Wind|1|1|Kantata|Silrion
1302400|13|24|Ring of Magic|1|1|Apolo|Krono
1302500|13|25|Pendant of Ice|1|1|Apolo|Browii
1302600|13|26|Pendant of Wind|1|1|Evis|Silrion
1302700|13|27|Pendant of Water|1|1|Gaion|NO
1302800|13|28|Pendant of Ability|1|1|Gywen|Andy
1302900|13|29|Invitacion CC|2|2|NO|NO
1303000|13|30|Cape of Lord|2|3|NO|NO
1303100|13|31|Dark Spirit Of Horse|1|1|NO|NO
1303101|13|31|Dark Spirit Of Raven|1|1|NO|NO
1303200|13|32|Fenrir Armor|1|1|NO|NO
1303300|13|33|Divine Guardian|1|1|NO|NO
1303400|13|34|Claw of Beast|1|1|NO|NO
1303500|13|35|Fragment of Horn|1|1|NO|NO
1303600|13|36|Broken Horn|2|2|NO|NO
1303700|13|37|Fenrir|2|2|NO|NO
1303800|13|38|MoonStone Ring|1|1|NO|NO
1303900|13|39|Defensive Ring|1|1|NO|NO
1304000|13|40|Agility Ring|1|1|NO|NO
1304100|13|41|Damage Ring|1|1|NO|NO
1304200|13|42|Ring Of GM|1|1|NO|NO
1304300|13|43|Seal Of Rise|1|1|NO|NO
1304400|13|44|Seal Of Wind|1|1|NO|NO
1304500|13|45|Seal Of Maintenance|1|1|NO|NO
1304600|13|46|Devil Square Ticket|1|1|NO|NO
1304700|13|47|Blood Castle Ticket|1|1|NO|NO
1304800|13|48|Kalima Ticket (JPN)|1|1|NO|NO
1304901|13|49|Old Pergamin +X|1|1|NO|NO
1305005|13|50|Illusion Blood +X|1|2|NO|NO
1305106|13|51|Illusion Pergamin +X|2|2|NO|NO
1305200|13|52|Flame Of Condor|1|2|NO|NO
1305300|13|53|Feather Of Condor|1|2|NO|NO
1305400|13|54|Reset Fruit Strengh|1|1|NO|NO
1305500|13|55|Reset Fruit Agility|1|1|NO|NO
1305600|13|56|Reset Fruit Energy|1|1|NO|NO
1305700|13|57|Reset Fruit Stamina|1|1|NO|NO
1305800|13|58|Reset Fruit Command|1|1|NO|NO
1305900|13|59|Seal Of Mobility|1|1|NO|NO
1306000|13|60|Indulgence|1|2|NO|NO
1306100|13|61|Illusion Temple Ticket|1|1|NO|NO
1306200|13|62|Seal Of Healing|1|1|NO|NO
1306300|13|63|Seal Of Divinity|1|1|NO|NO
1306400|13|64|Devil|1|1|NO|NO
1306500|13|65|Hade|1|1|NO|NO
1306600|13|66|Mountain Village Invitation|1|1|NO|NO
1306700|13|67|Rudolf|1|1|NO|NO
1306800|13|68|SnowMan Ring|1|1|NO|NO
1306900|13|69|Talisman Of Resurrection|1|1|NO|NO
1307000|13|70|Talisman Of Mobility|1|1|NO|NO
1307100|13|71|Sword/BluntObject/Window|2|3|NO|NO
1307200|13|72|Staff|2|3|NO|NO
1307300|13|73|Bow/Crossbow|2|3|NO|NO
1307400|13|74|Scepter|2|3|NO|NO
1307500|13|75|Sticks|2|3|NO|NO
1307600|13|76|Panda Ring|1|1|NO|NO
1308000|13|80|Panda|1|1|NO|NO
1308100|13|81|Guardian Amulet|1|1|NO|NO
1308200|13|82|Protection Amulet|1|1|NO|NO
1308300|13|83|Talisman Of Satan Wing (JPN)|1|1|NO|NO
1308400|13|84|Talisman Of Heaven Wing (JPN)|1|1|NO|NO
1308500|13|85|Talisman Of Elf Wing (JPN)|1|1|NO|NO
1308600|13|86|Talisman Of Curse Wing (JPN)|1|1|NO|NO
1308700|13|87|Talisman Of Lord Cape (JPN)|1|1|NO|NO
1308800|13|88|Talisman Of Dragon Wing (JPN)|1|1|NO|NO
1308900|13|89|Talisman Of Soul Wing (JPN)|1|1|NO|NO
1309000|13|90|Talisman Of Spirit Wing (JPN)|1|1|NO|NO
1309100|13|91|Talisman Of Despair Wing (JPN)|1|1|NO|NO
1309200|13|92|Talisman Of Darknes Wing (JPN)|1|1|NO|NO
1309300|13|93|Seal Of Master Ascension (JPN)|1|1|NO|NO
1309400|13|94|Seal Of Master Wealth (JPN)|1|1|NO|NO
1309500|13|95|Gladiator Glory|1|1|NO|NO
1309600|13|96|Seal Of Strength (JPN)|1|1|NO|NO
1309700|13|97|Mageom Sakaerikteo Card|1|1|NO|NO
1309800|13|98|Dakeurodeu Character Cards|1|1|NO|NO
1309900|13|99|Character Slot Key|1|1|NO|NO
1310900|13|109|Sapphire Ring|1|1|NO|NO
1311000|13|110|Ruby Ring|1|1|NO|NO
1311100|13|111|Topaz Ring|1|1|NO|NO
1311200|13|112|Amethyst Ring|1|1|NO|NO
1311300|13|113|Ruby Necklace|1|1|NO|NO
1311400|13|114|Emerald Necklace|1|1|NO|NO
1311500|13|115|Sapphire Necklace|1|1|NO|NO
1311600|13|116|Plenty Of Tension|1|1|NO|NO
1311700|13|117|Small Elixir Of Energy|1|1|NO|NO
1311800|13|118|Small Elixir Of Vitality|1|1|NO|NO
1311900|13|119|MedIun Elixir of Vitality|1|1|NO|NO
1312000|13|120|Large Elixir Of Vitality|1|1|NO|NO
1312100|13|121|Free Ticket|1|1|NO|NO
1312200|13|122|Skeleton Ring|1|1|NO|NO
1312300|13|123|Skeleton|1|1|NO|NO
|13|124|Paid Channel Access Ticket|1|1|NO|NO
|13|125|1|1|Open Access Ticket to Doppel|0|0|NO|NO
|13|126|Open Access Ticket to Varka|1|1|NO|NO
|13|127|Open Access Ticket to Varkama|1|1|NO|NO
|13|128|Maejo per phase|1|1|NO|NO
|13|129|Goat Statues|1|1|NO|NO
|13|130|Ohkeucham|1|1|NO|NO
|13|131|Meyipeulcham|1|1|NO|NO
|13|132|Goldeunohkeucham|1|2|NO|NO
|13|133|Goldeunmeyipeulcham|1|2|NO|NO
|13|134|Old shoe|1|1|NO|NO
|13|135|Lucky ticket 1st Armor|1|1|NO|NO
|13|136|1st Lucky Pants Tickets|1|1|NO|NO
|13|137|Lucky ticket 1st Helm|1|1|NO|NO
|13|138|Lucky Glove 1st ticket|1|1|NO|NO
|13|139|Boots 1st Lucky Ticket|1|1|NO|NO
|13|140|Lucky ticket 2nd Armor|1|1|NO|NO
|13|141|2nd Lucky Pants Tickets|1|1|NO|NO
|13|142|Lucky ticket 2nd Helm|1|1|NO|NO
|13|143|Lucky Glove 2nd ticket|1|1|NO|NO
|13|144|Boots 2nd Lucky Ticket|1|1|NO|NO
//---------------------------------
1400000|14|0|Apple|1|1|NO|NO
1400100|14|1|Small Healing Potion|1|1|NO|NO
1400200|14|2|Healing Potion|1|1|NO|NO
1400300|14|3|Large Healing Potion|1|1|NO|NO
1400400|14|4|Small Mana Potion|1|1|NO|NO
1400500|14|5|Mana Potion|1|1|NO|NO
1400600|14|6|Large Mana Potion|1|1|NO|NO
|14|7|Potion|1|1|NO|NO
|14|8|Antidoto|1|1|NO|NO
|14|9|Vino|1|2|NO|NO
1400901|14|9|Olivas|1|2|NO|NO
1401000|14|10|Town Portal Scroll|1|2|NO|NO
1401100|14|11|Box Of Luck|1|1|NO|NO
0|14|12|Cuore del drago|1|1|NO|NO
1|14|12|Heart|1|1|NO|NO
2|14|12|Pergamin|1|1|NO|NO
1401300|14|13|Jewel of Bles|1|1|NO|NO
1401400|14|14|Jewel of Soul|1|1|NO|NO
1401599|14|15|Zen|1|1|NO|NO
1401600|14|16|Jewel of Life|1|1|NO|NO
1401707|14|17|Devils Eye +X|1|1|NO|NO
1401807|14|18|Devils Key +X|1|1|NO|NO
1401907|14|19|Invitacion DS +X|1|1|NO|NO
1402000|14|20|Remedy of Love|1|1|NO|NO
1402103|14|21|Sign Of Lord|1|1|NO|NO
1402200|14|22|Jewel of Creation|1|1|NO|NO
1402300|14|23|Scroll Of The Emperor|1|1|NO|NO
1402301|14|23|Ring Of Honor|1|1|NO|NO
1402400|14|24|Broken Sword|1|2|NO|NO
1402401|14|24|Dark Stone|1|2|NO|NO
1402500|14|25|Tear Of Elf|1|1|NO|NO
1402600|14|26|Soul Of Wizard|1|1|NO|NO
1402700|14|27|Ancient Metal|1|1|NO|NO
1402807|14|28|Lost Map +X|1|1|NO|NO
1402907|14|29|Sign of Kundum +X|1|1|NO|NO
1403100|14|31|Jewel of Guardian|1|1|NO|NO
1403200|14|32|Pink Ribbon|1|1|NO|NO
1403201|14|32|Pink Candy|1|1|NO|NO
1403300|14|33|Red Ribbon|1|1|NO|NO
1403301|14|33|Orange Candy|1|1|NO|NO
1403400|14|34|Blue Ribbon|1|1|NO|NO
1403401|14|34|Blue Candy|1|1|NO|NO
1403500|14|35|Small SD Potion|1|1|NO|NO
1403600|14|36|Medium SD Potion|1|1|NO|NO
1403700|14|37|Large SD Potion|1|1|NO|NO
1403800|14|38|Small AG Potion|1|1|NO|NO
1403900|14|39|Medium AG Potion|1|1|NO|NO
1404000|14|40|Large AG Potion|1|1|NO|NO
1404100|14|41|Jewel of Stone|1|1|NO|NO
1404200|14|42|Jewel of Harmony|1|1|NO|NO
1404300|14|43|Jewel of Lower Refining|1|1|NO|NO
1404400|14|44|Jewel of Higher Refining|1|1|NO|NO
1404500|14|45|Head Of Jack|1|1|NO|NO
1404600|14|46|Blessing Of Jack|1|2|NO|NO
1404700|14|47|Scare Of Jack|1|2|NO|NO
1404800|14|48|Surprise Of Jack|1|2|NO|NO
1404900|14|49|Food Of Jack|1|1|NO|NO
1405000|14|50|Caliz Of Jack|1|1|NO|NO
1405100|14|51|Start Of Jack|1|1|NO|NO
1405200|14|52|Box Of GM|1|1|NO|NO
1405400|14|54|Book of Rargle|1|1|NO|NO
1405500|14|55|Green Chaos|1|1|NO|NO
1405600|14|56|Red Chaos|1|1|NO|NO
1405700|14|57|Purple Chaos|1|1|NO|NO
1405800|14|58|Rare Item Ticket 1 (JPN)|1|1|NO|NO
1405900|14|59|Rare Item Ticket 2 (JPN)|1|1|NO|NO
1406000|14|60|Rare Item Ticket 3 (JPN)|1|1|NO|NO
1406100|14|61|Rare Item Ticket 4 (JPN)|1|1|NO|NO
1406200|14|62|Rare Item Ticket 5 (JPN)|1|1|NO|NO
1406300|14|63|Width Gruel|1|1|NO|NO
1406500|14|65|Stone Of Flame|1|1|NO|NO
1406600|14|66|Horn Of Flame|1|2|NO|NO
1406700|14|67|Feather Of Flame|1|2|NO|NO
1406800|14|68|Eye of Abyss|1|2|NO|NO
1407000|14|70|Elite Healing Potion|1|1|NO|NO
1407100|14|71|Elite Mana Potion|1|1|NO|NO
1407200|14|72|Scroll Of Quickness|2|2|NO|NO
1407300|14|73|Scroll Of Protection|2|2|NO|NO
1407400|14|74|Scroll Of Wrath|2|2|NO|NO
1407500|14|75|Scroll Of Wizardry|2|2|NO|NO
1407600|14|76|Scroll Of Health|2|2|NO|NO
1407700|14|77|Scroll Of Mana|2|2|NO|NO
1407800|14|78|Leap Of Strength (JPN)|1|2|NO|NO
1407900|14|79|Leap Of Quickness (JPN)|1|2|NO|NO
1408000|14|80|Leap Of Health (JPN)|1|2|NO|NO
1408100|14|81|Leap Of Energy (JPN)|1|2|NO|NO
1408200|14|82|Leap Of Control (JPN)|1|2|NO|NO
1408300|14|83|Rare Item Ticket 6 (JPN)|1|1|NO|NO
1408400|14|84|Cherry Blossom Box|1|1|NO|NO
1408500|14|85|Cherry Wine|1|2|NO|NO
1408600|14|86|Cherry Dumpling|1|1|NO|NO
1408700|14|87|Cherry Petal|1|1|NO|NO
1408800|14|88|Cherry Blossom Black|1|2|NO|NO
1408900|14|89|Cherry Blossom Pink|1|2|NO|NO
1409000|14|90|Cherry Blossom Gold|1|2|NO|NO
1409100|14|91|Summoner Character Card (JPN)|1|1|NO|NO
1409200|14|92|Chaos Card Gold (JPN)|1|1|NO|NO
1409300|14|93|Chaos Card Rare (JPN)|1|1|NO|NO
1409400|14|94|Med.Elite Healing Potion (JPN)|1|1|NO|NO
1409500|14|95|Chaos Card Mini (JPN)|1|1|NO|NO
1409600|14|96|Unsuitable Union|1|1|NO|NO
1409700|14|97|Scroll Of Battle|2|2|NO|NO
1409800|14|98|Scroll Of Strengthener|2|2|NO|NO
1409900|14|99|Width Gruel X-Mas|1|1|NO|NO
1410000|14|100|Coin Of Fortune|1|1|NO|NO
1410100|14|101|Guy Paper|1|1|NO|NO
1410200|14|102|Gaion Order|1|1|NO|NO
1410800|14|108|Sekeuromikon Piece +X|1|1|NO|NO
1410900|14|109|Sekeuromikon|1|1|NO|NO
1411000|14|110|Dimension Marker|1|1|NO|NO
1411100|14|111|Dopplegoer Spectrum|1|1|NO|NO
1411200|14|112|Silver Key|1|1|NO|NO
1411300|14|113|Gold Key|1|1|NO|NO
1411400|14|114|Initializing the Master Skill|1|1|NO|NO
1411500|14|115|Stat-Tuning|1|1|NO|NO
1411600|14|116|Character Before the Service|1|1|NO|NO
1411700|14|117|Change Service Kaerikteomyeong|1|1|NO|NO
1411800|14|118|Server Before the Service|1|1|NO|NO
1411900|14|119|Premium Package|1|1|NO|NO
1412000|14|120|Goblin Gold|1|1|NO|NO
1412100|14|121|Sealed Gold Box|1|1|NO|NO
1412200|14|122|Sealed Silver Box|1|1|NO|NO
1412300|14|123|Gold Box|1|1|NO|NO
1412400|14|124|Silver Box|1|1|NO|NO
1412500|14|125|Package Box|1|1|NO|NO
1412600|14|126|30 Days Jeongaekgwon|1|1|NO|NO
1412700|14|127|90 Days Jeongaekgwon|1|1|NO|NO
1412800|14|128|30 Days Jeongaekgwon Point|1|1|NO|NO
1412900|14|129|90 Days Jeongaekgwon Point|1|1|NO|NO
1413000|14|130|3 Hours Jeongryanggwon|1|1|NO|NO
1413100|14|131|5 Hours Jeongryanggwon|1|1|NO|NO
1413200|14|132|10 Hours Jeongryanggwon|1|1|NO|NO
1413300|14|133|Elite SD recovery potion|1|1|NO|NO
1413400|14|134|Package Box A|1|1|NO|NO
1413500|14|135|Package Box B|1|1|NO|NO
1413600|14|136|Package Box C|1|1|NO|NO
1413700|14|137|Package Box D|1|1|NO|NO
1413800|14|138|Package Box E|1|1|NO|NO
1413900|14|139|Package Box F|1|1|NO|NO
